Index,Cycle,Step,StepSeq,Mode,TestTime_s,StepTime_s,Voltage_V,Current_mA,Capacity_mAh,Energy_mWh,DateTime
229,2,3,5,CC_Chg,13354.2,3060,1.69477,0.03968,0.033775,0.0520005,2026-07-16 08:03:21.170
230,2,3,5,CC_Chg,13414.2,3120,1.70655,0.03968,0.0344371,0.0531265,2026-07-16 08:04:21.170
231,2,3,5,CC_Chg,13474.2,3180,1.71818,0.03968,0.0350994,0.0542608,2026-07-16 08:05:21.170
232,2,3,5,CC_Chg,13534.2,3240,1.72918,0.03999,0.0357617,0.0554022,2026-07-16 08:06:21.170
233,2,3,5,CC_Chg,13594.2,3300,1.73941,0.03968,0.0364237,0.0565505,2026-07-16 08:07:21.170
234,2,3,5,CC_Chg,13654.2,3360,1.74917,0.03968,0.0370858,0.0577055,2026-07-16 08:08:21.170
235,2,3,5,CC_Chg,13714.2,3420,1.75816,0.03999,0.0377481,0.0588671,2026-07-16 08:09:21.170
236,2,3,5,CC_Chg,13774.2,3480,1.76638,0.03999,0.0384104,0.0600343,2026-07-16 08:10:21.170
237,2,3,5,CC_Chg,13834.2,3540,1.77367,0.03968,0.0390726,0.0612065,2026-07-16 08:11:21.170
238,2,3,5,CC_Chg,13894.2,3600,1.78033,0.03999,0.0397348,0.0623834,2026-07-16 08:12:21.170
239,2,3,5,CC_Chg,13954.2,3660,1.78638,0.03968,0.040397,0.0635644,2026-07-16 08:13:21.170
240,2,3,5,CC_Chg,14014.2,3720,1.79195,0.03968,0.0410596,0.0647499,2026-07-16 08:14:21.170
241,2,3,5,CC_Chg,14074.2,3780,1.79707,0.03999,0.0417219,0.0659387,2026-07-16 08:15:21.170
242,2,3,5,CC_Chg,14116,3821.83,1.80001,0.03968,0.042184,0.0667699,2026-07-16 08:16:03.000
243,3,2,6,CC_DChg,14116.1,0,1.76514,-0.03968,0,0,2026-07-16 08:16:03.070
244,3,2,6,CC_DChg,14176.1,60,1.68485,-0.03968,0.00066275,0.00113862,2026-07-16 08:17:03.070
245,3,2,6,CC_DChg,14236.1,120,1.63742,-0.03968,0.00132505,0.00223809,2026-07-16 08:18:03.070
246,3,2,6,CC_DChg,14296.1,180,1.60007,-0.03968,0.0019868,0.00330891,2026-07-16 08:19:03.070
247,3,2,6,CC_DChg,14356.1,240,1.56875,-0.03968,0.00264921,0.00435809,2026-07-16 08:20:03.070
248,3,2,6,CC_DChg,14416.1,300,1.54272,-0.03968,0.00331135,0.00538797,2026-07-16 08:21:03.070
249,3,2,6,CC_DChg,14476.1,360,1.52039,-0.03968,0.00397377,0.00640239,2026-07-16 08:22:03.070
250,3,2,6,CC_DChg,14536.1,420,1.50133,-0.03968,0.00463631,0.0074034,2026-07-16 08:23:03.070
251,3,2,6,CC_DChg,14596.1,480,1.48443,-0.03968,0.00529877,0.0083924,2026-07-16 08:24:03.070
252,3,2,6,CC_DChg,14656.1,540,1.46924,-0.03968,0.00596129,0.00937079,2026-07-16 08:25:03.070
253,3,2,6,CC_DChg,14716.1,600,1.45592,-0.03968,0.00662359,0.0103394,2026-07-16 08:26:03.070
254,3,2,6,CC_DChg,14776.1,660,1.44382,-0.03999,0.00728596,0.0112997,2026-07-16 08:27:03.070
255,3,2,6,CC_DChg,14836.1,720,1.4339,-0.03968,0.00794838,0.0122529,2026-07-16 08:28:03.070
256,3,2,6,CC_DChg,14896.1,780,1.42616,-0.03999,0.00861085,0.0132002,2026-07-16 08:29:03.070
257,3,2,6,CC_DChg,14956.1,840,1.42073,-0.03968,0.00927345,0.0141434,2026-07-16 08:30:03.070
258,3,2,6,CC_DChg,15016.1,900,1.41623,-0.03968,0.00993574,0.0150829,2026-07-16 08:31:03.070
259,3,2,6,CC_DChg,15076.1,960,1.41205,-0.03968,0.0105981,0.0160196,2026-07-16 08:32:03.070
260,3,2,6,CC_DChg,15136.1,1020,1.40771,-0.03968,0.0112606,0.0169535,2026-07-16 08:33:03.070
261,3,2,6,CC_DChg,15196.1,1080,1.40399,-0.03968,0.0119229,0.0178847,2026-07-16 08:34:03.070
262,3,2,6,CC_DChg,15256.1,1140,1.40074,-0.03968,0.012585,0.0188132,2026-07-16 08:35:03.070
263,3,2,6,CC_DChg,15316.1,1200,1.39748,-0.03968,0.0132474,0.01974,2026-07-16 08:36:03.070
264,3,2,6,CC_DChg,15376.1,1260,1.39392,-0.03999,0.0139101,0.0206651,2026-07-16 08:37:03.070
265,3,2,6,CC_DChg,15436.1,1320,1.39035,-0.03968,0.0145728,0.0215877,2026-07-16 08:38:03.070
266,3,2,6,CC_DChg,15496.1,1380,1.38647,-0.03999,0.015235,0.0225072,2026-07-16 08:39:03.070
267,3,2,6,CC_DChg,15556.1,1440,1.38198,-0.03968,0.0158977,0.0234246,2026-07-16 08:40:03.070
268,3,2,6,CC_DChg,15616.1,1500,1.37687,-0.03999,0.01656,0.0243383,2026-07-16 08:41:03.070
269,3,2,6,CC_DChg,15676.1,1560,1.37144,-0.03968,0.0172228,0.0252492,2026-07-16 08:42:03.070
270,3,2,6,CC_DChg,15736.1,1620,1.36493,-0.03968,0.0178853,0.0261557,2026-07-16 08:43:03.070
271,3,2,6,CC_DChg,15796.1,1680,1.35671,-0.03968,0.0185478,0.0270575,2026-07-16 08:44:03.070
272,3,2,6,CC_DChg,15856.1,1740,1.34726,-0.03968,0.0192099,0.0279528,2026-07-16 08:45:03.070
273,3,2,6,CC_DChg,15916.1,1800,1.33563,-0.03968,0.0198723,0.0288417,2026-07-16 08:46:03.070
274,3,2,6,CC_DChg,15976.1,1860,1.32153,-0.03999,0.0205348,0.029722,2026-07-16 08:47:03.070
275,3,2,6,CC_DChg,16036.1,1920,1.30463,-0.03968,0.0211977,0.0305927,2026-07-16 08:48:03.070
276,3,2,6,CC_DChg,16096.1,1980,1.28573,-0.03968,0.0218599,0.0314505,2026-07-16 08:49:03.070
277,3,2,6,CC_DChg,16156.1,2040,1.27286,-0.03999,0.0225223,0.0322974,2026-07-16 08:50:03.070
278,3,2,6,CC_DChg,16216.1,2100,1.27224,-0.03968,0.0231847,0.0331397,2026-07-16 08:51:03.070
279,3,2,6,CC_DChg,16276.1,2160,1.27581,-0.03999,0.023847,0.0339835,2026-07-16 08:52:03.070
280,3,2,6,CC_DChg,16336.1,2220,1.27689,-0.03968,0.0245088,0.0348284,2026-07-16 08:53:03.070
281,3,2,6,CC_DChg,16396.1,2280,1.27534,-0.03968,0.0251711,0.0356739,2026-07-16 08:54:03.070
282,3,2,6,CC_DChg,16456.1,2340,1.271,-0.03968,0.0258334,0.0365173,2026-07-16 08:55:03.070
283,3,2,6,CC_DChg,16516.1,2400,1.26418,-0.03968,0.0264956,0.0373569,2026-07-16 08:56:03.070
284,3,2,6,CC_DChg,16576.1,2460,1.25473,-0.03968,0.0271574,0.0381906,2026-07-16 08:57:03.070
285,3,2,6,CC_DChg,16636.1,2520,1.24232,-0.03968,0.0278196,0.0390177,2026-07-16 08:58:03.070
286,3,2,6,CC_DChg,16696.1,2580,1.2262,-0.03968,0.0284816,0.0398352,2026-07-16 08:59:03.070
287,3,2,6,CC_DChg,16756.1,2640,1.20497,-0.03968,0.0291439,0.0406407,2026-07-16 09:00:03.070
288,3,2,6,CC_DChg,16816.1,2700,1.17816,-0.03968,0.0298058,0.0414298,2026-07-16 09:01:03.070
289,3,2,6,CC_DChg,16876.1,2760,1.14592,-0.03968,0.0304682,0.0422,2026-07-16 09:02:03.070
290,3,2,6,CC_DChg,16936.1,2820,1.11011,-0.03968,0.0311304,0.0429471,2026-07-16 09:03:03.070
291,3,2,6,CC_DChg,16996.1,2880,1.07275,-0.03968,0.0317926,0.0436699,2026-07-16 09:04:03.070
292,3,2,6,CC_DChg,17056.1,2940,1.03432,-0.03968,0.0324549,0.0443677,2026-07-16 09:05:03.070
293,3,2,6,CC_DChg,17116.1,3000,0.9951,-0.03968,0.0331169,0.0450394,2026-07-16 09:06:03.070
294,3,2,6,CC_DChg,17176.1,3060,0.95728,-0.03968,0.0337788,0.0456854,2026-07-16 09:07:03.070
295,3,2,6,CC_DChg,17236.1,3120,0.920235,-0.03968,0.0344407,0.0463068,2026-07-16 09:08:03.070
296,3,2,6,CC_DChg,17296.1,3180,0.884275,-0.03968,0.0351025,0.0469039,2026-07-16 09:09:03.070
297,3,2,6,CC_DChg,17356.1,3240,0.84971,-0.03968,0.0357643,0.0474776,2026-07-16 09:10:03.070
298,3,2,6,CC_DChg,17416.1,3300,0.81654,-0.03968,0.036426,0.0480287,2026-07-16 09:11:03.070
299,3,2,6,CC_DChg,17447.2,3331.15,0.799645,-0.03968,0.0367702,0.0483068,2026-07-16 09:11:34.220
300,3,3,7,CC_Chg,17447.3,0,0.83917,0.03968,0,0,2026-07-16 09:11:34.290
301,3,3,7,CC_Chg,17507.3,60,1.04609,0.03968,0.000663199,0.000632037,2026-07-16 09:12:34.290
302,3,3,7,CC_Chg,17567.3,120,1.20295,0.03968,0.00132534,0.00137676,2026-07-16 09:13:34.290
303,3,3,7,CC_Chg,17627.3,180,1.39686,0.03968,0.00198784,0.00223568,2026-07-16 09:14:34.290
304,3,3,7,CC_Chg,17687.3,240,1.54349,0.03968,0.00265,0.00321602,2026-07-16 09:15:34.290
305,3,3,7,CC_Chg,17747.3,300,1.52628,0.03968,0.00331235,0.00423074,2026-07-16 09:16:34.290
306,3,3,7,CC_Chg,17807.3,360,1.52458,0.03968,0.00397436,0.00524055,2026-07-16 09:17:34.290
307,3,3,7,CC_Chg,17867.3,420,1.52458,0.03999,0.00463682,0.00625067,2026-07-16 09:18:34.290
308,3,3,7,CC_Chg,17927.3,480,1.5252,0.03968,0.00529917,0.00726083,2026-07-16 09:19:34.290
309,3,3,7,CC_Chg,17987.3,540,1.52536,0.03968,0.00596132,0.00827079,2026-07-16 09:20:34.290
310,3,3,7,CC_Chg,18047.3,600,1.52536,0.03999,0.00662362,0.00928108,2026-07-16 09:21:34.290
311,3,3,7,CC_Chg,18107.3,660,1.52551,0.03968,0.0072859,0.0102914,2026-07-16 09:22:34.290
312,3,3,7,CC_Chg,18167.3,720,1.52567,0.03968,0.00794811,0.0113018,2026-07-16 09:23:34.290
313,3,3,7,CC_Chg,18227.3,780,1.52644,0.03968,0.00861042,0.0123127,2026-07-16 09:24:34.290
314,3,3,7,CC_Chg,18287.3,840,1.5269,0.03999,0.00927266,0.0133237,2026-07-16 09:25:34.290
315,3,3,7,CC_Chg,18347.3,900,1.52784,0.03968,0.00993482,0.0143352,2026-07-16 09:26:34.290
316,3,3,7,CC_Chg,18407.3,960,1.52892,0.03968,0.0105968,0.0153469,2026-07-16 09:27:34.290
317,3,3,7,CC_Chg,18467.3,1020,1.53047,0.03968,0.0112595,0.0163607,2026-07-16 09:28:34.290
318,3,3,7,CC_Chg,18527.3,1080,1.53202,0.03968,0.011922,0.0173752,2026-07-16 09:29:34.290
319,3,3,7,CC_Chg,18587.3,1140,1.53404,0.03968,0.0125845,0.0183908,2026-07-16 09:30:34.290
320,3,3,7,CC_Chg,18647.3,1200,1.53698,0.03999,0.0132469,0.019408,2026-07-16 09:31:34.290
321,3,3,7,CC_Chg,18707.3,1260,1.54055,0.03968,0.0139094,0.0204276,2026-07-16 09:32:34.290
322,3,3,7,CC_Chg,18767.3,1320,1.54473,0.03999,0.0145716,0.021449,2026-07-16 09:33:34.290
323,3,3,7,CC_Chg,18827.3,1380,1.54969,0.03968,0.015234,0.0224738,2026-07-16 09:34:34.290
324,3,3,7,CC_Chg,18887.3,1440,1.55449,0.03999,0.0158963,0.0235018,2026-07-16 09:35:34.290
325,3,3,7,CC_Chg,18947.3,1500,1.55977,0.03999,0.0165586,0.0245332,2026-07-16 09:36:34.290
326,3,3,7,CC_Chg,19007.3,1560,1.56457,0.03968,0.0172208,0.0255679,2026-07-16 09:37:34.290
327,3,3,7,CC_Chg,19067.3,1620,1.56845,0.03999,0.0178832,0.0266058,2026-07-16 09:38:34.290
328,3,3,7,CC_Chg,19127.3,1680,1.5717,0.03968,0.018546,0.0276466,2026-07-16 09:39:34.290
329,3,3,7,CC_Chg,19187.3,1740,1.57434,0.03968,0.0192084,0.0286885,2026-07-16 09:40:34.290
330,3,3,7,CC_Chg,19247.3,1800,1.5762,0.03968,0.0198702,0.0297312,2026-07-16 09:41:34.290
331,3,3,7,CC_Chg,19307.3,1860,1.57821,0.03999,0.0205326,0.0307759,2026-07-16 09:42:34.290
332,3,3,7,CC_Chg,19367.3,1920,1.58007,0.03968,0.021195,0.0318219,2026-07-16 09:43:34.290
333,3,3,7,CC_Chg,19427.3,1980,1.58177,0.03968,0.0218569,0.0328684,2026-07-16 09:44:34.290
334,3,3,7,CC_Chg,19487.3,2040,1.58394,0.03968,0.022519,0.0339167,2026-07-16 09:45:34.290
335,3,3,7,CC_Chg,19547.3,2100,1.58596,0.03999,0.0231813,0.0349663,2026-07-16 09:46:34.290
336,3,3,7,CC_Chg,19607.3,2160,1.58828,0.03968,0.0238434,0.0360172,2026-07-16 09:47:34.290
337,3,3,7,CC_Chg,19667.3,2220,1.59076,0.03968,0.0245061,0.0370706,2026-07-16 09:48:34.290
338,3,3,7,CC_Chg,19727.3,2280,1.5934,0.03968,0.0251684,0.0381252,2026-07-16 09:49:34.290
339,3,3,7,CC_Chg,19787.3,2340,1.59681,0.03968,0.0258307,0.0391817,2026-07-16 09:50:34.290
340,3,3,7,CC_Chg,19847.3,2400,1.60053,0.03968,0.0264926,0.04024,2026-07-16 09:51:34.290
341,3,3,7,CC_Chg,19907.3,2460,1.60564,0.03968,0.0271546,0.0413012,2026-07-16 09:52:34.290
342,3,3,7,CC_Chg,19967.3,2520,1.61231,0.03968,0.0278167,0.0423664,2026-07-16 09:53:34.290
343,3,3,7,CC_Chg,20027.3,2580,1.62176,0.03999,0.0284789,0.0434372,2026-07-16 09:54:34.290
344,3,3,7,CC_Chg,20087.3,2640,1.63401,0.03968,0.0291406,0.0445144,2026-07-16 09:55:34.290
345,3,3,7,CC_Chg,20147.3,2700,1.64765,0.03968,0.0298026,0.0456006,2026-07-16 09:56:34.290
346,3,3,7,CC_Chg,20207.3,2760,1.66067,0.03999,0.0304648,0.0466961,2026-07-16 09:57:34.290
347,3,3,7,CC_Chg,20267.3,2820,1.67369,0.03968,0.0311269,0.0478001,2026-07-16 09:58:34.290
348,3,3,7,CC_Chg,20327.3,2880,1.68562,0.03968,0.0317891,0.0489123,2026-07-16 09:59:34.290
349,3,3,7,CC_Chg,20387.3,2940,1.69694,0.03968,0.0324512,0.0500322,2026-07-16 10:00:34.290
350,3,3,7,CC_Chg,20447.3,3000,1.70795,0.03968,0.0331132,0.0511593,2026-07-16 10:01:34.290
351,3,3,7,CC_Chg,20507.3,3060,1.7188,0.03999,0.0337753,0.0522938,2026-07-16 10:02:34.290
352,3,3,7,CC_Chg,20567.3,3120,1.72949,0.03999,0.0344373,0.0534353,2026-07-16 10:03:34.290
353,3,3,7,CC_Chg,20627.3,3180,1.73988,0.03968,0.0350997,0.0545845,2026-07-16 10:04:34.290
354,3,3,7,CC_Chg,20687.3,3240,1.74979,0.03968,0.0357621,0.0557403,2026-07-16 10:05:34.290
355,3,3,7,CC_Chg,20747.3,3300,1.75879,0.03968,0.0364244,0.0569023,2026-07-16 10:06:34.290
356,3,3,7,CC_Chg,20807.3,3360,1.76747,0.03968,0.0370871,0.0580708,2026-07-16 10:07:34.290
357,3,3,7,CC_Chg,20867.3,3420,1.77475,0.03968,0.0377493,0.0592438,2026-07-16 10:08:34.290
358,3,3,7,CC_Chg,20927.3,3480,1.78219,0.03968,0.0384117,0.060422,2026-07-16 10:09:34.290
359,3,3,7,CC_Chg,20987.3,3540,1.78824,0.03968,0.0390737,0.061604,2026-07-16 10:10:34.290
360,3,3,7,CC_Chg,21047.3,3600,1.79428,0.03968,0.0397359,0.0627903,2026-07-16 10:11:34.290
361,3,3,7,CC_Chg,21107.3,3660,1.79955,0.03999,0.040398,0.0639801,2026-07-16 10:12:34.290
362,3,3,7,CC_Chg,21115.3,3668.02,1.80001,0.03968,0.0404869,0.0641403,2026-07-16 10:12:42.310
363,4,2,8,CC_DChg,21115.4,0,1.76684,-0.03968,0,0,2026-07-16 10:12:42.380
364,4,2,8,CC_DChg,21175.4,60,1.6895,-0.03968,0.000662814,0.0011412,2026-07-16 10:13:42.380
365,4,2,8,CC_DChg,21235.4,120,1.64315,-0.03968,0.00132526,0.00224453,2026-07-16 10:14:42.380
366,4,2,8,CC_DChg,21295.4,180,1.60658,-0.03968,0.0019877,0.00332069,2026-07-16 10:15:42.380
367,4,2,8,CC_DChg,21355.4,240,1.57604,-0.03968,0.00265005,0.00437447,2026-07-16 10:16:42.380
368,4,2,8,CC_DChg,21415.4,300,1.55046,-0.03968,0.00331229,0.00540953,2026-07-16 10:17:42.380
369,4,2,8,CC_DChg,21475.4,360,1.52845,-0.03968,0.00397464,0.00642911,2026-07-16 10:18:42.380
370,4,2,8,CC_DChg,21535.4,420,1.51001,-0.03968,0.00463704,0.00743537,2026-07-16 10:19:42.380
371,4,2,8,CC_DChg,21595.4,480,1.49343,-0.03968,0.00529956,0.00843013,2026-07-16 10:20:42.380
372,4,2,8,CC_DChg,21655.4,540,1.47839,-0.03968,0.00596193,0.00941424,2026-07-16 10:21:42.380
373,4,2,8,CC_DChg,21715.4,600,1.4649,-0.03968,0.00662407,0.0103886,2026-07-16 10:22:42.380
374,4,2,8,CC_DChg,21775.4,660,1.4525,-0.03968,0.00728629,0.0113546,2026-07-16 10:23:42.380
375,4,2,8,CC_DChg,21835.4,720,1.4415,-0.03968,0.00794904,0.0123135,2026-07-16 10:24:42.380
376,4,2,8,CC_DChg,21895.4,780,1.43205,-0.03968,0.00861103,0.0132645,2026-07-16 10:25:42.380
377,4,2,8,CC_DChg,21955.4,840,1.42507,-0.03968,0.00927348,0.0142107,2026-07-16 10:26:42.380
378,4,2,8,CC_DChg,22015.4,900,1.41965,-0.03968,0.00993608,0.0151531,2026-07-16 10:27:42.380
379,4,2,8,CC_DChg,22075.4,960,1.41515,-0.03968,0.0105986,0.0160921,2026-07-16 10:28:42.380
380,4,2,8,CC_DChg,22135.4,1020,1.41034,-0.03968,0.011261,0.0170279,2026-07-16 10:29:42.380
381,4,2,8,CC_DChg,22195.4,1080,1.40647,-0.03968,0.0119237,0.0179614,2026-07-16 10:30:42.380
382,4,2,8,CC_DChg,22255.4,1140,1.4026,-0.03968,0.0125861,0.0188918,2026-07-16 10:31:42.380
383,4,2,8,CC_DChg,22315.4,1200,1.39888,-0.03968,0.0132484,0.0198196,2026-07-16 10:32:42.380
384,4,2,8,CC_DChg,22375.4,1260,1.39484,-0.03999,0.0139108,0.020745,2026-07-16 10:33:42.380
385,4,2,8,CC_DChg,22435.4,1320,1.39097,-0.03999,0.0145736,0.0216683,2026-07-16 10:34:42.380
386,4,2,8,CC_DChg,22495.4,1380,1.38678,-0.03968,0.0152363,0.0225889,2026-07-16 10:35:42.380
387,4,2,8,CC_DChg,22555.4,1440,1.38213,-0.03968,0.0158991,0.0235066,2026-07-16 10:36:42.380
388,4,2,8,CC_DChg,22615.4,1500,1.37702,-0.03968,0.0165616,0.0244206,2026-07-16 10:37:42.380
389,4,2,8,CC_DChg,22675.4,1560,1.37144,-0.03968,0.0172241,0.0253312,2026-07-16 10:38:42.380
390,4,2,8,CC_DChg,22735.4,1620,1.36462,-0.03968,0.0178862,0.0262371,2026-07-16 10:39:42.380
391,4,2,8,CC_DChg,22795.4,1680,1.3561,-0.03968,0.0185487,0.0271385,2026-07-16 10:40:42.380
392,4,2,8,CC_DChg,22855.4,1740,1.34633,-0.03968,0.0192109,0.0280335,2026-07-16 10:41:42.380
393,4,2,8,CC_DChg,22915.4,1800,1.33393,-0.03999,0.019873,0.0289209,2026-07-16 10:42:42.380
394,4,2,8,CC_DChg,22975.4,1860,1.3192,-0.03968,0.0205354,0.0297999,2026-07-16 10:43:42.380
395,4,2,8,CC_DChg,23035.4,1920,1.30215,-0.03968,0.0211978,0.0306683,2026-07-16 10:44:42.380
396,4,2,8,CC_DChg,23095.4,1980,1.2834,-0.03968,0.0218603,0.0315249,2026-07-16 10:45:42.380
397,4,2,8,CC_DChg,23155.4,2040,1.27162,-0.03968,0.0225229,0.0323708,2026-07-16 10:46:42.380
398,4,2,8,CC_DChg,23215.4,2100,1.27208,-0.03968,0.0231852,0.0332128,2026-07-16 10:47:42.380
399,4,2,8,CC_DChg,23275.4,2160,1.27596,-0.03968,0.0238479,0.0340572,2026-07-16 10:48:42.380
400,4,2,8,CC_DChg,23335.4,2220,1.27658,-0.03968,0.0245105,0.034903,2026-07-16 10:49:42.380
401,4,2,8,CC_DChg,23395.4,2280,1.27425,-0.03968,0.0251733,0.0357485,2026-07-16 10:50:42.380
402,4,2,8,CC_DChg,23455.4,2340,1.26867,-0.03999,0.0258356,0.0365908,2026-07-16 10:51:42.380
403,4,2,8,CC_DChg,23515.4,2400,1.26062,-0.03968,0.0264978,0.0374284,2026-07-16 10:52:42.380
404,4,2,8,CC_DChg,23575.4,2460,1.24899,-0.03968,0.0271599,0.0382595,2026-07-16 10:53:42.380
405,4,2,8,CC_DChg,23635.4,2520,1.23334,-0.03999,0.0278226,0.0390823,2026-07-16 10:54:42.380
406,4,2,8,CC_DChg,23695.4,2580,1.21349,-0.03968,0.0284853,0.0398934,2026-07-16 10:55:42.380
407,4,2,8,CC_DChg,23755.4,2640,1.18761,-0.03999,0.0291478,0.0406893,2026-07-16 10:56:42.380
408,4,2,8,CC_DChg,23815.4,2700,1.15661,-0.03968,0.0298106,0.0414665,2026-07-16 10:57:42.380
409,4,2,8,CC_DChg,23875.4,2760,1.1222,-0.03999,0.0304728,0.0422211,2026-07-16 10:58:42.380
410,4,2,8,CC_DChg,23935.4,2820,1.08733,-0.03968,0.0311351,0.0429528,2026-07-16 10:59:42.380
411,4,2,8,CC_DChg,23995.4,2880,1.05229,-0.03968,0.0317975,0.0436615,2026-07-16 11:00:42.380
412,4,2,8,CC_DChg,24055.4,2940,1.01757,-0.03968,0.0324597,0.0443466,2026-07-16 11:01:42.380
413,4,2,8,CC_DChg,24115.4,3000,0.98301,-0.03968,0.0331218,0.0450088,2026-07-16 11:02:42.380
414,4,2,8,CC_DChg,24175.4,3060,0.949685,-0.03968,0.0337842,0.0456489,2026-07-16 11:03:42.380
415,4,2,8,CC_DChg,24235.4,3120,0.91791,-0.03968,0.0344465,0.0462674,2026-07-16 11:04:42.380
416,4,2,8,CC_DChg,24295.4,3180,0.886445,-0.03968,0.0351095,0.0468655,2026-07-16 11:05:42.380
417,4,2,8,CC_DChg,24355.4,3240,0.856375,-0.03968,0.0357722,0.047443,2026-07-16 11:06:42.380
418,4,2,8,CC_DChg,24415.4,3300,0.82677,-0.03968,0.0364349,0.0480006,2026-07-16 11:07:42.380
419,4,2,8,CC_DChg,24471.8,3356.41,0.7998,-0.03968,0.0370577,0.048507,2026-07-16 11:08:38.790
420,4,3,9,CC_Chg,24471.9,0,0.838395,0.03968,0,0,2026-07-16 11:08:38.860
421,4,3,9,CC_Chg,24531.9,60,1.04439,0.03999,0.000663131,0.000631256,2026-07-16 11:09:38.860
422,4,3,9,CC_Chg,24591.9,120,1.19753,0.03968,0.00132541,0.00137451,2026-07-16 11:10:38.860
423,4,3,9,CC_Chg,24651.9,180,1.3919,0.03999,0.00198757,0.00222971,2026-07-16 11:11:38.860
424,4,3,9,CC_Chg,24711.9,240,1.5452,0.03968,0.00264984,0.00320879,2026-07-16 11:12:38.860
425,4,3,9,CC_Chg,24771.9,300,1.52659,0.03968,0.00331236,0.00422418,2026-07-16 11:13:38.860
426,4,3,9,CC_Chg,24831.9,360,1.52504,0.03968,0.00397465,0.00523461,2026-07-16 11:14:38.860
427,4,3,9,CC_Chg,24891.9,420,1.5252,0.03968,0.00463672,0.00624438,2026-07-16 11:15:38.860
428,4,3,9,CC_Chg,24951.9,480,1.52567,0.03968,0.00529908,0.00725479,2026-07-16 11:16:38.860
429,4,3,9,CC_Chg,25011.9,540,1.52567,0.03968,0.00596122,0.00826501,2026-07-16 11:17:38.860
430,4,3,9,CC_Chg,25071.9,600,1.52567,0.03968,0.00662352,0.00927558,2026-07-16 11:18:38.860
431,4,3,9,CC_Chg,25131.9,660,1.52628,0.03968,0.00728619,0.0102869,2026-07-16 11:19:38.860
432,4,3,9,CC_Chg,25191.9,720,1.52675,0.03968,0.00794887,0.0112984,2026-07-16 11:20:38.860
433,4,3,9,CC_Chg,25251.9,780,1.52706,0.03968,0.00861139,0.01231,2026-07-16 11:21:38.860
434,4,3,9,CC_Chg,25311.9,840,1.52768,0.03968,0.00927384,0.0133219,2026-07-16 11:22:38.860
435,4,3,9,CC_Chg,25371.9,900,1.52861,0.03968,0.00993644,0.0143346,2026-07-16 11:23:38.860
436,4,3,9,CC_Chg,25431.9,960,1.52985,0.03999,0.0105996,0.0153487,2026-07-16 11:24:38.860
437,4,3,9,CC_Chg,25491.9,1020,1.53093,0.03968,0.0112619,0.0163623,2026-07-16 11:25:38.860
438,4,3,9,CC_Chg,25551.9,1080,1.53295,0.03968,0.0119241,0.0173769,2026-07-16 11:26:38.860
439,4,3,9,CC_Chg,25611.9,1140,1.53512,0.03999,0.0125866,0.0183931,2026-07-16 11:27:38.860
440,4,3,9,CC_Chg,25671.9,1200,1.53807,0.03968,0.0132489,0.019411,2026-07-16 11:28:38.860
441,4,3,9,CC_Chg,25731.9,1260,1.54194,0.03999,0.0139116,0.0204316,2026-07-16 11:29:38.860
442,4,3,9,CC_Chg,25791.9,1320,1.54659,0.03968,0.0145739,0.0214544,2026-07-16 11:30:38.860
443,4,3,9,CC_Chg,25851.9,1380,1.55155,0.03968,0.0152362,0.0224804,2026-07-16 11:31:38.860
444,4,3,9,CC_Chg,25911.9,1440,1.55666,0.03968,0.0158985,0.0235098,2026-07-16 11:32:38.860
445,4,3,9,CC_Chg,25971.9,1500,1.56178,0.03968,0.0165608,0.0245425,2026-07-16 11:33:38.860
446,4,3,9,CC_Chg,26031.9,1560,1.56612,0.03999,0.0172231,0.0255784,2026-07-16 11:34:38.860
447,4,3,9,CC_Chg,26091.9,1620,1.56937,0.03968,0.0178853,0.0266166,2026-07-16 11:35:38.860
448,4,3,9,CC_Chg,26151.9,1680,1.57248,0.03968,0.0185476,0.0276572,2026-07-16 11:36:38.860
449,4,3,9,CC_Chg,26211.9,1740,1.57465,0.03968,0.0192102,0.0286999,2026-07-16 11:37:38.860
450,4,3,9,CC_Chg,26271.9,1800,1.57682,0.03968,0.0198726,0.0297437,2026-07-16 11:38:38.860
451,4,3,9,CC_Chg,26331.9,1860,1.57868,0.03968,0.0205354,0.0307893,2026-07-16 11:39:38.860
452,4,3,9,CC_Chg,26391.9,1920,1.58054,0.03968,0.0211973,0.0318351,2026-07-16 11:40:38.860
453,4,3,9,CC_Chg,26451.9,1980,1.58302,0.03968,0.0218598,0.032883,2026-07-16 11:41:38.860
454,4,3,9,CC_Chg,26511.9,2040,1.58503,0.03968,0.0225219,0.0339317,2026-07-16 11:42:38.860
455,4,3,9,CC_Chg,26571.9,2100,1.58689,0.03968,0.0231838,0.0349816,2026-07-16 11:43:38.860
456,4,3,9,CC_Chg,26631.9,2160,1.58953,0.03968,0.0238457,0.0360329,2026-07-16 11:44:38.860
457,4,3,9,CC_Chg,26691.9,2220,1.59231,0.03968,0.0245074,0.0370856,2026-07-16 11:45:38.860
458,4,3,9,CC_Chg,26751.9,2280,1.5951,0.03968,0.0251694,0.0381407,2026-07-16 11:46:38.860
459,4,3,9,CC_Chg,26811.9,2340,1.59882,0.03968,0.0258318,0.0391985,2026-07-16 11:47:38.860
460,4,3,9,CC_Chg,26871.9,2400,1.60301,0.03968,0.0264943,0.0402591,2026-07-16 11:48:38.860
